time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2024-05-18 10:45,19291.007,19116.229,0.000,0.000,317,574,139
2024-05-18 11:00,19291.163,19116.229,0.000,0.000,316,198,23
2024-05-18 11:15,19291.295,19116.229,0.000,0.000,220,489,23
2024-05-18 11:30,19291.408,19116.229,0.000,0.000,2262,721,24
2024-05-18 11:45,19291.782,19116.229,0.000,0.000,2274,799,24
2024-05-18 12:00,19292.187,19116.229,0.000,0.000,246,434,23
2024-05-18 12:15,19292.298,19116.229,0.000,0.000,832,554,195
2024-05-18 12:30,19292.475,19116.229,0.000,0.000,990,241,171
2024-05-18 12:45,19292.670,19116.229,0.000,0.000,186,419,23
2024-05-18 13:00,19292.777,19116.229,0.000,0.000,123,127,31
2024-05-18 13:15,19292.853,19116.229,0.000,0.000,176,116,30
2024-05-18 13:30,19292.923,19116.229,0.000,0.000,189,50,23
2024-05-18 13:45,19292.994,19116.229,0.000,0.000,117,50,38
2024-05-18 14:00,19293.038,19116.229,0.000,0.000,154,50,35
2024-05-18 14:15,19293.096,19116.229,0.000,0.000,184,50,31
2024-05-18 14:30,19293.159,19116.229,0.000,0.000,134,330,24
2024-05-18 14:45,19293.232,19116.229,0.000,0.000,123,350,24
2024-05-18 15:00,19293.324,19116.229,0.000,0.000,137,384,24
2024-05-18 15:15,19293.461,19116.229,0.000,0.000,140,337,23
2024-05-18 15:30,19293.564,19116.229,0.000,0.000,115,787,24
2024-05-18 15:45,19293.706,19116.229,0.000,0.000,185,355,23
2024-05-18 16:00,19293.810,19116.229,0.000,0.000,182,433,23
2024-05-18 16:15,19293.971,19116.229,0.000,0.000,109,430,23
2024-05-18 16:30,19294.107,19116.229,0.000,0.000,136,649,23
2024-05-18 16:45,19294.253,19116.229,0.000,0.000,122,319,24
2024-05-18 17:00,19294.359,19116.229,0.000,0.000,125,316,23
2024-05-18 17:15,19294.469,19116.229,0.000,0.000,143,629,24
2024-05-18 17:30,19294.602,19116.229,0.000,0.000,146,427,31
2024-05-18 17:45,19294.745,19116.229,0.000,0.000,159,553,39
2024-05-18 18:00,19294.926,19116.229,0.000,0.000,152,894,31
2024-05-18 18:15,19295.094,19116.229,0.000,0.000,152,1056,23
2024-05-18 18:30,19295.227,19116.229,0.000,0.000,150,481,23
2024-05-18 18:45,19295.323,19116.229,0.000,0.000,278,343,23
2024-05-18 19:00,19295.396,19116.229,0.000,0.000,884,167,23
2024-05-18 19:15,19295.566,19116.229,0.000,0.000,583,167,23
2024-05-18 19:30,19295.712,19116.229,0.000,0.000,884,135,23
2024-05-18 19:45,19295.904,19116.229,0.000,0.000,350,1155,25
2024-05-18 20:00,19296.081,19116.229,0.000,0.000,472,139,33
2024-05-18 20:15,19296.205,19116.229,0.000,0.000,322,425,34
2024-05-18 20:30,19296.373,19116.229,0.000,0.000,215,322,198
2024-05-18 20:45,19296.507,19116.229,0.000,0.000,156,575,31
2024-05-18 21:00,19296.651,19116.229,0.000,0.000,119,397,23
2024-05-18 21:15,19296.776,19116.229,0.000,0.000,146,434,23
2024-05-18 21:30,19296.915,19116.229,0.000,0.000,323,426,23
2024-05-18 21:45,19297.082,19116.229,0.000,0.000,290,434,23
2024-05-18 22:00,19297.234,19116.229,0.000,0.000,163,434,39
2024-05-18 22:15,19297.386,19116.229,0.000,0.000,256,2022,47
2024-05-18 22:30,19297.759,19116.229,0.000,0.000,188,280,62
2024-05-18 22:45,19297.878,19116.229,0.000,0.000,200,358,52
2024-05-18 23:00,19298.019,19116.229,0.000,0.000,211,2217,58
2024-05-18 23:15,19298.488,19116.229,0.000,0.000,184,2247,49
2024-05-18 23:30,19298.734,19116.229,0.000,0.000,163,175,23
2024-05-18 23:45,19298.818,19116.229,0.000,0.000,144,495,23
2024-05-19 00:00,19298.890,19116.229,0.000,0.000,164,176,23
2024-05-19 00:15,19298.986,19116.229,0.000,0.000,167,35,31
2024-05-19 00:30,19299.044,19116.229,0.000,0.000,175,174,34
2024-05-19 00:45,19299.134,19116.229,0.000,0.000,157,174,23
2024-05-19 01:00,19299.211,19116.229,0.000,0.000,137,121,172
2024-05-19 01:15,19299.269,19116.229,0.000,0.000,151,196,31
2024-05-19 01:30,19299.362,19116.229,0.000,0.000,135,238,32
2024-05-19 01:45,19299.444,19116.229,0.000,0.000,181,205,25
2024-05-19 02:00,19299.527,19116.229,0.000,0.000,146,203,23
2024-05-19 02:15,19299.610,19116.229,0.000,0.000,103,177,23
2024-05-19 02:30,19299.664,19116.229,0.000,0.000,212,192,59
2024-05-19 02:45,19299.760,19116.229,0.000,0.000,195,461,41
2024-05-19 03:00,19299.852,19116.229,0.000,0.000,103,99,41
2024-05-19 03:15,19299.913,19116.229,0.000,0.000,106,179,30
2024-05-19 03:30,19299.976,19116.229,0.000,0.000,119,169,26
2024-05-19 03:45,19300.039,19116.229,0.000,0.000,129,149,23
2024-05-19 04:00,19300.089,19116.229,0.000,0.000,96,172,23
2024-05-19 04:15,19300.143,19116.229,0.000,0.000,139,166,23
2024-05-19 04:30,19300.214,19116.229,0.000,0.000,89,131,23
2024-05-19 04:45,19300.263,19116.229,0.000,0.000,112,109,23
2024-05-19 05:00,19300.304,19116.229,0.000,0.000,138,166,22
2024-05-19 05:15,19300.368,19116.229,0.000,0.000,136,338,22
2024-05-19 05:30,19300.432,19116.229,0.000,0.000,95,119,23
2024-05-19 05:45,19300.474,19116.229,0.000,0.000,117,129,23
2024-05-19 06:00,19300.526,19116.229,0.000,0.000,97,164,23
2024-05-19 06:15,19300.579,19116.229,0.000,0.000,98,166,23
2024-05-19 06:30,19300.642,19116.229,0.000,0.000,129,130,23
2024-05-19 06:45,19300.692,19116.229,0.000,0.000,133,175,23
2024-05-19 07:00,19300.747,19116.229,0.000,0.000,86,28,23
2024-05-19 07:15,19300.780,19116.229,0.000,0.000,134,28,23
2024-05-19 07:30,19300.814,19116.229,0.000,0.000,108,304,37
2024-05-19 07:45,19300.862,19116.229,0.000,0.000,87,28,31
2024-05-19 08:00,19300.894,19116.229,0.000,0.000,135,34,25
2024-05-19 08:15,19300.939,19116.229,0.000,0.000,105,28,23
2024-05-19 08:30,19300.974,19116.229,0.000,0.000,83,28,38
2024-05-19 08:45,19301.016,19116.229,0.000,0.000,99,27,35
2024-05-19 09:00,19301.053,19116.229,0.000,0.000,123,28,31
2024-05-19 09:15,19301.123,19116.229,0.000,0.000,94,344,23
2024-05-19 09:30,19301.167,19116.229,0.000,0.000,1941,588,34
2024-05-19 09:45,19301.565,19116.229,0.000,0.000,1611,656,29
2024-05-19 10:00,19301.954,19116.229,0.000,0.000,594,318,33
2024-05-19 10:15,19302.141,19116.229,0.000,0.000,297,28,27
2024-05-19 10:30,19302.211,19116.229,0.000,0.000,215,1143,23
2024-05-19 10:45,19302.363,19116.229,0.000,0.000,191,353,34
2024-05-19 11:00,19302.468,19116.229,0.000,0.000,799,28,31
2024-05-19 11:15,19302.599,19116.229,0.000,0.000,181,28,31
2024-05-19 11:30,19302.665,19116.229,0.000,0.000,207,856,31
2024-05-19 11:45,19302.775,19116.229,0.000,0.000,178,968,31
2024-05-19 12:00,19302.927,19116.229,0.000,0.000,2244,308,32
2024-05-19 12:15,19303.434,19116.229,0.000,0.000,1172,442,24
2024-05-19 12:30,19303.736,19116.229,0.000,0.000,1028,454,24
2024-05-19 12:45,19304.051,19116.229,0.000,0.000,999,168,217
2024-05-19 13:00,19304.330,19116.229,0.000,0.000,659,339,23
2024-05-19 13:15,19304.480,19116.229,0.000,0.000,373,59,23
2024-05-19 13:30,19304.584,19116.229,0.000,0.000,838,50,23
2024-05-19 13:45,19304.748,19116.229,0.000,0.000,3658,325,24
2024-05-19 14:00,19305.274,19116.229,0.000,0.000,1587,124,23
2024-05-19 14:15,19305.478,19116.229,0.000,0.000,1684,2962,24
2024-05-19 14:30,19306.110,19116.229,0.000,0.000,274,983,1001
2024-05-19 14:45,19306.437,19116.229,0.000,0.000,419,64,1169
2024-05-19 15:00,19306.640,19116.229,0.000,0.000,163,2224,39
2024-05-19 15:15,19306.951,19116.229,0.000,0.000,223,612,31
2024-05-19 15:30,19307.052,19116.229,0.000,0.000,308,61,23
2024-05-19 15:45,19307.145,19116.229,0.000,0.000,296,2119,23
2024-05-19 16:00,19307.545,19116.229,0.000,0.000,247,2060,23
2024-05-19 16:15,19307.879,19116.229,0.000,0.000,292,55,24
2024-05-19 16:30,19307.983,19116.229,0.000,0.000,260,362,24
2024-05-19 16:45,19308.135,19116.229,0.000,0.000,198,363,24
2024-05-19 17:00,19308.289,19116.229,0.000,0.000,260,366,24
2024-05-19 17:15,19308.447,19116.229,0.000,0.000,251,364,24
2024-05-19 17:30,19308.620,19116.229,0.000,0.000,265,366,24
2024-05-19 17:45,19308.784,19116.229,0.000,0.000,227,675,24
2024-05-19 18:00,19308.935,19116.229,0.000,0.000,459,297,24
2024-05-19 18:15,19309.101,19116.229,0.000,0.000,408,401,24
2024-05-19 18:30,19309.272,19116.229,0.000,0.000,481,629,23
2024-05-19 18:45,19309.497,19116.229,0.000,0.000,2210,301,24
2024-05-19 19:00,19309.883,19116.229,0.000,0.000,1990,28,24
2024-05-19 19:15,19310.385,19116.229,0.000,0.000,1964,28,24
2024-05-19 19:30,19310.707,19116.229,0.000,0.000,1621,28,24
2024-05-19 19:45,19310.984,19116.229,0.000,0.000,1139,28,24
2024-05-19 20:00,19311.175,19116.229,0.000,0.000,294,356,23
2024-05-19 20:15,19311.269,19116.229,0.000,0.000,294,1475,23
2024-05-19 20:30,19311.571,19116.229,0.000,0.000,222,1035,23
2024-05-19 20:45,19311.741,19116.229,0.000,0.000,464,102,24
2024-05-19 21:00,19311.906,19116.229,0.000,0.000,451,111,23
2024-05-19 21:15,19312.014,19116.229,0.000,0.000,253,250,23
2024-05-19 21:30,19312.096,19116.229,0.000,0.000,296,335,23
2024-05-19 21:45,19312.185,19116.229,0.000,0.000,283,51,30
2024-05-19 22:00,19312.279,19116.229,0.000,0.000,257,50,34
2024-05-19 22:15,19312.359,19116.229,0.000,0.000,282,673,29
2024-05-19 22:30,19312.532,19116.229,0.000,0.000,298,354,23
2024-05-19 22:45,19312.634,19116.229,0.000,0.000,313,33,23
2024-05-19 23:00,19312.736,19116.229,0.000,0.000,290,34,23
2024-05-19 23:15,19312.832,19116.229,0.000,0.000,262,34,23
2024-05-19 23:30,19312.918,19116.229,0.000,0.000,274,49,41
2024-05-19 23:45,19313.009,19116.229,0.000,0.000,259,38,31
2024-05-20 00:00,19313.083,19116.229,0.000,0.000,282,353,32
2024-05-20 00:15,19313.172,19116.229,0.000,0.000,288,319,31
2024-05-20 00:30,19313.263,19116.229,0.000,0.000,252,42,23
2024-05-20 00:45,19313.339,19116.229,0.000,0.000,270,40,23
2024-05-20 01:00,19313.426,19116.229,0.000,0.000,292,40,23
2024-05-20 01:15,19313.508,19116.229,0.000,0.000,211,34,23
2024-05-20 01:30,19313.581,19116.229,0.000,0.000,277,41,23
2024-05-20 01:45,19313.655,19116.229,0.000,0.000,276,312,23
2024-05-20 02:00,19313.745,19116.229,0.000,0.000,252,37,23
2024-05-20 02:15,19313.820,19116.229,0.000,0.000,143,181,23
2024-05-20 02:30,19313.898,19116.229,0.000,0.000,129,489,23
2024-05-20 02:45,19313.976,19116.229,0.000,0.000,110,173,23
2024-05-20 03:00,19314.043,19116.229,0.000,0.000,67,139,23
2024-05-20 03:15,19314.093,19116.229,0.000,0.000,121,170,23
2024-05-20 03:30,19314.173,19116.229,0.000,0.000,123,169,23
2024-05-20 03:45,19314.250,19116.229,0.000,0.000,101,176,23
2024-05-20 04:00,19314.316,19116.229,0.000,0.000,128,168,23
2024-05-20 04:15,19314.380,19116.229,0.000,0.000,107,168,23
2024-05-20 04:30,19314.451,19116.229,0.000,0.000,66,170,23
2024-05-20 04:45,19314.512,19116.229,0.000,0.000,115,170,23
2024-05-20 05:00,19314.580,19116.229,0.000,0.000,136,170,23
2024-05-20 05:15,19314.639,19116.229,0.000,0.000,98,177,23
2024-05-20 05:30,19314.717,19116.229,0.000,0.000,102,178,23
2024-05-20 05:45,19314.788,19116.229,0.000,0.000,105,169,23
2024-05-20 06:00,19314.852,19116.229,0.000,0.000,101,151,23
2024-05-20 06:15,19314.896,19116.229,0.000,0.000,74,169,23
2024-05-20 06:30,19314.971,19116.229,0.000,0.000,127,174,23
2024-05-20 06:45,19315.046,19116.229,0.000,0.000,124,167,23
2024-05-20 07:00,19315.109,19116.229,0.000,0.000,89,51,23
2024-05-20 07:15,19315.151,19116.229,0.000,0.000,314,167,23
2024-05-20 07:30,19315.255,19116.229,0.000,0.000,288,167,23
2024-05-20 07:45,19315.369,19116.229,0.000,0.000,76,166,23
2024-05-20 08:00,19315.433,19116.229,0.000,0.000,154,57,23
2024-05-20 08:15,19315.491,19116.229,0.000,0.000,141,166,23
2024-05-20 08:30,19315.565,19116.229,0.000,0.000,120,228,23
2024-05-20 08:45,19315.644,19116.229,0.000,0.000,139,165,23
2024-05-20 09:00,19315.722,19116.229,0.000,0.000,150,132,23
2024-05-20 09:15,19315.784,19116.229,0.000,0.000,706,2501,23
2024-05-20 09:30,19316.340,19116.229,0.000,0.000,299,554,23
2024-05-20 09:45,19316.484,19116.229,0.000,0.000,116,805,23
2024-05-20 10:00,19316.640,19116.229,0.000,0.000,99,2163,23
2024-05-20 10:15,19317.005,19116.229,0.000,0.000,2229,2063,24
2024-05-20 10:30,19317.661,19116.229,0.000,0.000,1061,169,24
2024-05-20 10:45,19317.831,19116.229,0.000,0.000,137,81,23
2024-05-20 11:00,19317.889,19116.229,0.000,0.000,693,172,23
2024-05-20 11:15,19318.059,19116.229,0.000,0.000,190,318,42
2024-05-20 11:30,19318.129,19116.229,0.000,0.000,85,167,23
2024-05-20 11:45,19318.200,19116.229,0.000,0.000,152,386,23
2024-05-20 12:00,19318.275,19116.229,0.000,0.000,213,303,23
2024-05-20 12:15,19318.427,19116.229,0.000,0.000,193,466,23
2024-05-20 12:30,19318.549,19116.229,0.000,0.000,811,551,24
2024-05-20 12:45,19318.715,19116.229,0.000,0.000,389,421,23
2024-05-20 13:00,19318.829,19116.229,0.000,0.000,152,206,23
2024-05-20 13:15,19318.919,19116.229,0.000,0.000,114,368,23
2024-05-20 13:30,19318.976,19116.229,0.000,0.000,298,346,24
2024-05-20 13:45,19319.072,19116.229,0.000,0.000,1849,372,24
2024-05-20 14:00,19319.436,19116.229,0.000,0.000,348,398,23
2024-05-20 14:15,19319.528,19116.229,0.000,0.000,247,308,23
2024-05-20 14:30,19319.616,19116.229,0.000,0.000,718,309,24
2024-05-20 14:45,19319.759,19116.229,0.000,0.000,1472,27,25
2024-05-20 15:00,19320.093,19116.229,0.000,0.000,920,28,24
2024-05-20 15:15,19320.234,19116.229,0.000,0.000,834,28,24
2024-05-20 15:30,19320.381,19116.229,0.000,0.000,268,102,40
2024-05-20 15:45,19320.480,19116.229,0.000,0.000,256,45,31
2024-05-20 16:00,19320.565,19116.229,0.000,0.000,256,38,24
2024-05-20 16:15,19320.649,19116.229,0.000,0.000,271,299,23
2024-05-20 16:30,19320.736,19116.229,0.000,0.000,261,27,23
2024-05-20 16:45,19320.808,19116.229,0.000,0.000,236,303,24
2024-05-20 17:00,19320.905,19116.229,0.000,0.000,245,286,24
2024-05-20 17:15,19321.037,19116.229,0.000,0.000,243,292,23
2024-05-20 17:30,19321.175,19116.229,0.000,0.000,239,292,31
2024-05-20 17:45,19321.312,19116.229,0.000,0.000,1927,544,33
2024-05-20 18:00,19321.731,19116.229,0.000,0.000,2262,1124,32
2024-05-20 18:15,19322.370,19116.229,0.000,0.000,1543,308,25
2024-05-20 18:30,19322.812,19116.229,0.000,0.000,820,307,24
2024-05-20 18:45,19323.056,19116.229,0.000,0.000,559,558,24
2024-05-20 19:00,19323.236,19116.229,0.000,0.000,1127,57,23
2024-05-20 19:15,19323.533,19116.229,0.000,0.000,1755,368,24
2024-05-20 19:30,19323.723,19116.229,0.000,0.000,1696,202,24
2024-05-20 19:45,19323.945,19116.229,0.000,0.000,272,32,23
2024-05-20 20:00,19324.029,19116.229,0.000,0.000,258,908,23
2024-05-20 20:15,19324.211,19116.229,0.000,0.000,318,3252,23
2024-05-20 20:30,19324.743,19116.229,0.000,0.000,754,446,23
2024-05-20 20:45,19324.956,19116.229,0.000,0.000,1308,394,23
2024-05-20 21:00,19325.275,19116.229,0.000,0.000,1141,2541,23
2024-05-20 21:15,19325.919,19116.229,0.000,0.000,251,2445,23
2024-05-20 21:30,19326.207,19116.229,0.000,0.000,255,120,23
2024-05-20 21:45,19326.290,19116.229,0.000,0.000,217,228,23
2024-05-20 22:00,19326.370,19116.229,0.000,0.000,239,125,23
2024-05-20 22:15,19326.473,19116.229,0.000,0.000,231,122,23
2024-05-20 22:30,19326.573,19116.229,0.000,0.000,230,99,23
2024-05-20 22:45,19326.667,19116.229,0.000,0.000,250,87,23
2024-05-20 23:00,19326.760,19116.229,0.000,0.000,250,89,23
2024-05-20 23:15,19326.852,19116.229,0.000,0.000,183,67,23
2024-05-20 23:30,19326.924,19116.229,0.000,0.000,268,59,23
2024-05-20 23:45,19327.004,19116.229,0.000,0.000,279,54,23
2024-05-21 00:00,19327.095,19116.229,0.000,0.000,245,36,39
2024-05-21 00:15,19327.174,19116.229,0.000,0.000,252,327,30
2024-05-21 00:30,19327.251,19116.229,0.000,0.000,249,314,23
2024-05-21 00:45,19327.333,19116.229,0.000,0.000,243,33,23
2024-05-21 01:00,19327.399,19116.229,0.000,0.000,239,33,23
2024-05-21 01:15,19327.473,19116.229,0.000,0.000,276,33,23
2024-05-21 01:30,19327.557,19116.229,0.000,0.000,251,33,23
2024-05-21 01:45,19327.630,19116.229,0.000,0.000,109,70,39
2024-05-21 02:00,19327.676,19116.229,0.000,0.000,125,173,23
2024-05-21 02:15,19327.755,19116.229,0.000,0.000,148,370,23
2024-05-21 02:30,19327.838,19116.229,0.000,0.000,92,179,23
2024-05-21 02:45,19327.907,19116.229,0.000,0.000,87,168,23
2024-05-21 03:00,19327.965,19116.229,0.000,0.000,93,170,23
2024-05-21 03:15,19328.037,19116.229,0.000,0.000,104,176,23
2024-05-21 03:30,19328.105,19116.229,0.000,0.000,110,444,23
2024-05-21 03:45,19328.169,19116.229,0.000,0.000,135,168,23
2024-05-21 04:00,19328.234,19116.229,0.000,0.000,113,339,23
2024-05-21 04:15,19328.308,19116.229,0.000,0.000,69,167,23
2024-05-21 04:30,19328.369,19116.229,0.000,0.000,134,167,23
2024-05-21 04:45,19328.436,19116.229,0.000,0.000,116,171,23
2024-05-21 05:00,19328.494,19116.229,0.000,0.000,98,362,23
2024-05-21 05:15,19328.571,19116.229,0.000,0.000,89,169,23
2024-05-21 05:30,19328.639,19116.229,0.000,0.000,96,169,23
2024-05-21 05:45,19328.692,19116.229,0.000,0.000,93,152,23
2024-05-21 06:00,19328.745,19116.229,0.000,0.000,132,179,23
2024-05-21 06:15,19328.820,19116.229,0.000,0.000,121,447,23
2024-05-21 06:30,19328.902,19116.229,0.000,0.000,70,167,23
2024-05-21 06:45,19328.954,19116.229,0.000,0.000,59,50,23
2024-05-21 07:00,19328.992,19116.229,0.000,0.000,128,168,23
2024-05-21 07:15,19328.993,19116.306,0.000,0.000,98,482,23
2024-05-21 07:30,19328.993,19116.386,0.000,0.000,98,165,23
2024-05-21 07:45,19328.993,19116.486,0.000,0.000,95,371,23
2024-05-21 08:00,19328.993,19116.537,0.000,0.000,114,1177,23
2024-05-21 08:15,19328.993,19116.689,0.000,0.000,110,696,23
2024-05-21 08:30,19328.993,19116.799,0.000,0.000,153,1022,31
2024-05-21 08:45,19328.993,19116.928,0.000,0.000,837,451,30
2024-05-21 09:00,19328.993,19117.118,0.000,0.000,124,424,23
2024-05-21 09:15,19328.993,19117.250,0.000,0.000,127,395,23
2024-05-21 09:30,19328.993,19117.387,0.000,0.000,851,329,24
2024-05-21 09:45,19328.993,19117.581,0.000,0.000,115,272,23
2024-05-21 10:00,19328.993,19117.669,0.000,0.000,114,268,23
2024-05-21 10:15,19328.993,19117.772,0.000,0.000,114,257,23
2024-05-21 10:30,19328.993,19117.872,0.000,0.000,82,250,23
2024-05-21 10:45,19328.993,19117.967,0.000,0.000,105,191,31
2024-05-21 11:00,19328.993,19118.033,0.000,0.000,142,260,31
2024-05-21 11:15,19328.993,19118.126,0.000,0.000,283,352,23
2024-05-21 11:30,19328.993,19118.244,0.000,0.000,60,341,23
2024-05-21 11:45,19328.993,19118.348,0.000,0.000,122,506,23
2024-05-21 12:00,19328.993,19118.439,0.000,0.000,127,187,23
2024-05-21 12:15,19328.993,19118.517,0.000,0.000,91,273,23
2024-05-21 12:30,19328.993,19118.608,0.000,0.000,895,263,24
2024-05-21 12:45,19328.993,19118.769,0.000,0.000,103,266,24
2024-05-21 13:00,19328.993,19118.866,0.000,0.000,71,271,24
2024-05-21 13:15,19328.993,19118.933,0.000,0.000,94,377,23
2024-05-21 13:30,19328.993,19118.990,0.000,0.000,134,267,24
2024-05-21 13:45,19328.993,19119.077,0.000,0.000,111,262,35
2024-05-21 14:00,19328.993,19119.174,0.000,0.000,67,263,29
2024-05-21 14:15,19328.993,19119.261,0.000,0.000,130,567,23
2024-05-21 14:30,19328.993,19119.340,0.000,0.000,118,138,24
2024-05-21 14:45,19328.993,19119.400,0.000,0.000,102,98,23
2024-05-21 15:00,19328.993,19119.455,0.000,0.000,100,203,23
2024-05-21 15:15,19328.993,19119.522,0.000,0.000,100,269,24
2024-05-21 15:30,19328.993,19119.620,0.000,0.000,81,291,23
2024-05-21 15:45,19328.993,19119.716,0.000,0.000,87,373,31
2024-05-21 16:00,19328.993,19119.803,0.000,0.000,131,221,26
2024-05-21 16:15,19328.993,19119.895,0.000,0.000,112,527,23
2024-05-21 16:30,19328.993,19119.981,0.000,0.000,60,332,23
2024-05-21 16:45,19328.993,19120.079,0.000,0.000,135,262,24
2024-05-21 17:00,19328.993,19120.176,0.000,0.000,139,655,24
2024-05-21 17:15,19328.993,19120.333,0.000,0.000,102,184,24
2024-05-21 17:30,19328.993,19120.405,0.000,0.000,97,509,24
2024-05-21 17:45,19328.993,19120.521,0.000,0.000,225,500,24
2024-05-21 18:00,19328.993,19120.657,0.000,0.000,237,341,24
2024-05-21 18:15,19328.993,19120.812,0.000,0.000,248,354,24
2024-05-21 18:30,19328.993,19120.956,0.000,0.000,270,325,23
2024-05-21 18:45,19328.993,19121.111,0.000,0.000,252,338,23
2024-05-21 19:00,19328.993,19121.249,0.000,0.000,194,327,24
2024-05-21 19:15,19328.993,19121.390,0.000,0.000,263,143,23
2024-05-21 19:30,19328.993,19121.489,0.000,0.000,258,97,23
2024-05-21 19:45,19328.993,19121.587,0.000,0.000,1615,336,23
2024-05-21 20:00,19328.993,19121.909,0.000,0.000,398,26,23
2024-05-21 20:15,19328.993,19121.999,0.000,0.000,269,728,23
2024-05-21 20:30,19328.993,19122.167,0.000,0.000,440,381,30
2024-05-21 20:45,19328.993,19122.353,0.000,0.000,415,379,35
2024-05-21 21:00,19328.993,19122.511,0.000,0.000,267,423,27
2024-05-21 21:15,19328.993,19122.629,0.000,0.000,290,382,23
2024-05-21 21:30,19328.993,19122.735,0.000,0.000,310,342,45
2024-05-21 21:45,19328.993,19122.845,0.000,0.000,307,53,45
2024-05-21 22:00,19328.993,19122.945,0.000,0.000,758,67,45
2024-05-21 22:15,19328.993,19123.102,0.000,0.000,858,46,45
2024-05-21 22:30,19328.993,19123.281,0.000,0.000,258,53,23
2024-05-21 22:45,19328.993,19123.383,0.000,0.000,235,2177,26
2024-05-21 23:00,19328.993,19123.697,0.000,0.000,234,71,23
2024-05-21 23:15,19329.079,19123.699,0.000,0.000,287,357,26
2024-05-21 23:30,19329.207,19123.699,0.000,0.000,276,2122,45
2024-05-21 23:45,19329.750,19123.699,0.000,0.000,88,156,23
2024-05-22 00:00,19329.796,19123.699,0.000,0.000,88,185,23
2024-05-22 00:15,19329.873,19123.699,0.000,0.000,105,176,23
2024-05-22 00:30,19329.945,19123.699,0.000,0.000,155,174,23
2024-05-22 00:45,19330.030,19123.699,0.000,0.000,285,179,23
2024-05-22 01:00,19330.120,19123.699,0.000,0.000,281,458,26
2024-05-22 01:15,19330.226,19123.699,0.000,0.000,83,181,23
2024-05-22 01:30,19330.294,19123.699,0.000,0.000,125,169,23
2024-05-22 01:45,19330.352,19123.699,0.000,0.000,141,171,23
2024-05-22 02:00,19330.440,19123.699,0.000,0.000,138,168,23
2024-05-22 02:15,19330.517,19123.699,0.000,0.000,101,168,23
2024-05-22 02:30,19330.590,19123.699,0.000,0.000,82,110,23
2024-05-22 02:45,19330.635,19123.699,0.000,0.000,94,177,23
2024-05-22 03:00,19330.711,19123.699,0.000,0.000,92,167,23
2024-05-22 03:15,19330.781,19123.699,0.000,0.000,120,167,23
2024-05-22 03:30,19330.850,19123.699,0.000,0.000,119,153,23
2024-05-22 03:45,19330.908,19123.699,0.000,0.000,113,168,23
2024-05-22 04:00,19330.970,19123.699,0.000,0.000,59,175,23
2024-05-22 04:15,19331.039,19123.699,0.000,0.000,128,167,23
2024-05-22 04:30,19331.105,19123.699,0.000,0.000,116,141,23
2024-05-22 04:45,19331.165,19123.699,0.000,0.000,101,171,23
2024-05-22 05:00,19331.234,19123.699,0.000,0.000,96,170,23
2024-05-22 05:15,19331.310,19123.699,0.000,0.000,77,170,23
2024-05-22 05:30,19331.364,19123.699,0.000,0.000,104,82,23
2024-05-22 05:45,19331.414,19123.699,0.000,0.000,106,170,23
2024-05-22 06:00,19331.486,19123.699,0.000,0.000,131,171,23
2024-05-22 06:15,19331.564,19123.699,0.000,0.000,66,169,23
2024-05-22 06:30,19331.626,19123.699,0.000,0.000,104,52,26
2024-05-22 06:45,19331.674,19123.699,0.000,0.000,158,486,183
2024-05-22 07:00,19331.788,19123.699,0.000,0.000,133,445,23
2024-05-22 07:15,19331.790,19123.789,0.000,0.000,136,482,37
2024-05-22 07:30,19331.790,19123.879,0.000,0.000,142,987,33
2024-05-22 07:45,19331.790,19124.025,0.000,0.000,282,487,26
2024-05-22 08:00,19331.790,19124.142,0.000,0.000,277,170,24
2024-05-22 08:15,19331.790,19124.273,0.000,0.000,615,167,23
2024-05-22 08:30,19331.790,19124.398,0.000,0.000,703,195,23
2024-05-22 08:45,19331.790,19124.580,0.000,0.000,285,440,23
2024-05-22 09:00,19331.790,19124.692,0.000,0.000,239,478,23
2024-05-22 09:15,19331.790,19124.788,0.000,0.000,499,168,23
2024-05-22 09:30,19331.790,19124.896,0.000,0.000,166,431,23
2024-05-22 09:45,19331.790,19125.001,0.000,0.000,134,529,24
2024-05-22 10:00,19331.790,19125.087,0.000,0.000,691,212,32
2024-05-22 10:15,19331.790,19125.225,0.000,0.000,133,161,31
2024-05-22 10:30,19331.790,19125.300,0.000,0.000,103,229,23
2024-05-22 10:45,19331.790,19125.379,0.000,0.000,98,505,23
2024-05-22 11:00,19331.790,19125.469,0.000,0.000,121,242,23
2024-05-22 11:15,19331.790,19125.565,0.000,0.000,66,219,23
2024-05-22 11:30,19331.790,19125.626,0.000,0.000,98,233,23
2024-05-22 11:45,19331.790,19125.695,0.000,0.000,111,550,23
2024-05-22 12:00,19331.790,19125.790,0.000,0.000,111,235,23
2024-05-22 12:15,19331.790,19125.878,0.000,0.000,88,129,23
2024-05-22 12:30,19331.790,19125.931,0.000,0.000,101,220,23
2024-05-22 12:45,19331.790,19126.023,0.000,0.000,1581,196,24
2024-05-22 13:00,19331.790,19126.228,0.000,0.000,282,174,23
2024-05-22 13:15,19331.790,19126.319,0.000,0.000,507,187,23
2024-05-22 13:30,19331.790,19126.419,0.000,0.000,132,307,23
